정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수,지역분류
S130000954,전북특별자치도교육청,전북특별자치도부안교육지원청,전북특별자치도 부안군,부안초등학교,공립,6,1,5,2025-02-27,2025-01-19 00:00:00.000000,163.0,124.0,초,0.0,9.0,9.0,216.0,2.302585092994046,0.2,0.6084750807294722,0.10989010989010989,31.947809532204452,고위험,106.59258008886238,군(농촌)
S130001722,전북특별자치도교육청,전북특별자치도진안교육지원청,전북특별자치도 진안군,마령초등학교,공립,6,2,4,2025-02-14,2024-12-22 00:00:00.000000,191.0,137.0,초,0.0,6.0,6.0,44.0,1.9459101490553132,0.4,0.5142210981219936,0.18681318681318682,40.145120413849966,고위험,106.51353584904474,군(농촌)
S160001262,경상남도교육청,남해교육지원청,경상남도 남해군,설천중학교,공립,6,2,4,2025-02-24,2025-01-07 00:00:00.000000,175.0,127.0,중,0.0,11.0,11.0,25.0,2.4849066497880004,0.4,0.6566548958105609,0.14285714285714285,44.09818299031994,고위험,106.49593661556274,군(농촌)
S140001000,전라남도교육청,전라남도보성교육지원청,전라남도 보성군,벌교중학교,공립,6,1,5,2025-02-26,2024-11-28 09:36:00.000000,214.0,125.0,중,0.0,16.0,16.0,53.0,2.833213344056216,0.2,0.7486975067691372,0.25,38.957017723381526,고위험,106.44591212868048,군(농촌)
S140001991,전라남도교육청,전라남도장흥교육지원청,전라남도 장흥군,장흥남초등학교,공립,6,2,4,2025-02-24,2025-02-13 18:00:00.000000,137.0,127.0,초,0.0,9.0,9.0,40.0,2.302585092994046,0.4,0.6084750807294722,0.03846153846153849,40.733523817918744,고위험,106.42789345876695,군(농촌)
S130001386,전북특별자치도교육청,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구,완산중학교,사립,6,1,5,2025-02-28,2025-02-04 04:48:00.000000,146.0,123.0,중,0.0,7.0,7.0,439.0,2.0794415416798357,0.2,0.5495077527409008,0.06318681318681318,29.20793166462555,고위험,106.41771679810563,구(대도시)
S090003904,경기도교육청,경기도파주교육지원청,경기도 파주시,월롱초등학교,공립,6,1,5,2025-02-25,2024-12-20 09:36:00.000000,192.0,126.0,초,0.0,15.0,15.0,69.0,2.772588722239781,0.2,0.7326770036545345,0.18956043956043955,37.400868593127115,고위험,106.40913792913673,시(중소도시)
S020000813,부산광역시교육청,부산광역시동래교육지원청,부산광역시 금정구,동래초등학교,사립,6,1,5,2025-02-28,2024-12-03 04:48:00.000000,209.0,123.0,초,0.0,4.0,4.0,620.0,1.6094379124341003,0.2,0.42530582981583853,0.2362637362637363,28.05157590040619,고위험,106.4021969195465,구(대도시)
S140001407,전라남도교육청,전라남도여수교육지원청,전라남도 여수시,봉덕초등학교,공립,6,2,4,2025-02-18,2024-12-08 18:00:00.000000,204.0,133.0,초,0.0,10.0,10.0,23.0,2.3978952727983707,0.4,0.6336614981727328,0.22252747252747251,44.693796472667216,고위험,106.38067679901303,시(중소도시)
S090001285,경기도교육청,경기도광주하남교육지원청,경기도 광주시,광주매곡초등학교,공립,6,0,6,2025-02-28,2025-02-18 00:00:00.000000,133.0,123.0,초,0.0,19.0,19.0,998.0,2.995732273553991,0.0,0.7916443316431058,0.027472527472527486,26.591295911255457,고위험,106.353629413862,시(중소도시)
S090003915,경기도교육청,경기도파주교육지원청,경기도 파주시,탄현초등학교,공립,6,2,4,2025-02-28,2025-02-17 12:00:00.000000,133.0,123.0,초,0.0,10.0,10.0,36.0,2.3978952727983707,0.4,0.6336614981727328,0.027472527472527486,41.37786240673314,고위험,106.26669757117895,시(중소도시)
S010000448,서울특별시교육청,서울특별시교육청,서울특별시 관악구,삼성고등학교,공립,6,1,5,2025-02-25,2025-02-08 14:24:00.000000,142.0,126.0,고,0.0,9.0,9.0,269.0,2.302585092994046,0.2,0.6084750807294722,0.052197802197802234,30.967040301435222,고위험,106.25917997359583,구(대도시)
S130000613,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,성산초등학교,공립,6,2,4,2025-02-06,2025-02-04 12:00:00.000000,146.0,145.0,초,0.0,9.0,9.0,37.0,2.302585092994046,0.4,0.6084750807294722,0.06318681318681318,41.153853488248416,고위험,106.16803616655476,군(농촌)
S130002456,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 장수군,한국마사고등학교,사립,6,1,5,2025-02-17,2024-09-30 14:24:00.000000,273.0,134.0,고,0.0,21.0,21.0,25.0,3.091042453358316,0.2,0.8168307490863664,0.4120879120879122,43.96090922534461,고위험,106.1644241317717,군(농촌)
S140002171,전라남도교육청,전라남도해남교육지원청,전라남도 해남군,북평초등학교,공립,6,2,4,2025-02-18,2025-01-03 06:00:00.000000,178.0,133.0,초,0.0,8.0,8.0,34.0,2.1972245773362196,0.4,0.5806327879665873,0.15109890109890112,41.7295633215787,고위험,106.16284855111972,군(농촌)
S010001552,서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,남서울중학교,공립,6,1,5,2024-12-26,2024-12-04 14:24:00.000000,208.0,187.0,중,0.0,6.0,6.0,268.0,1.9459101490553132,0.2,0.5142210981219936,0.23351648351648358,30.93907645780601,고위험,106.11336802232898,구(대도시)
S140002144,전라남도교육청,전라남도해남교육지원청,전라남도 해남군,북평중학교,공립,6,2,4,2025-02-12,2024-12-19 18:00:00.000000,193.0,139.0,중,0.0,9.0,9.0,27.0,2.302585092994046,0.4,0.6084750807294722,0.1923076923076923,43.34890843330336,고위험,106.08162942247678,군(농촌)
S170000176,제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,광령초등학교,공립,6,0,6,2025-02-19,2024-12-08 04:00:00.000000,204.0,132.0,초,0.0,21.0,21.0,281.0,3.091042453358316,0.0,0.8168307490863664,0.22252747252747251,30.73838175281713,고위험,106.05507423383742,시(중소도시)
S100000530,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 홍천군,홍천고등학교,공립,6,0,6,2025-02-28,2025-01-10 20:00:00.000000,171.0,123.0,고,0.0,20.0,20.0,481.0,3.044522437723423,0.0,0.8045374921052872,0.1318681318681319,28.791495481232722,고위험,106.0404321586214,군(농촌)
S090002943,경기도교육청,경기도안성교육지원청,경기도 안성시,문기초등학교,공립,6,1,5,2025-02-25,2025-02-13 14:24:00.000000,137.0,126.0,초,0.0,7.0,7.0,480.0,2.0794415416798357,0.2,0.5495077527409008,0.03846153846153849,28.78760199429588,고위험,106.00012694390608,시(중소도시)
S090002781,경기도교육청,경기도시흥교육지원청,경기도 시흥시,장곡초등학교,공립,6,1,5,2025-02-28,2025-02-18 04:48:00.000000,132.0,123.0,초,1.0,6.0,7.0,514.0,2.0794415416798357,0.2,0.5495077527409008,0.02472527472527475,28.554085510779398,고위험,105.9872610175713,시(중소도시)
S100002227,강원특별자치도교육청,강원특별자치도홍천교육지원청,강원특별자치도 홍천군,오안초등학교,공립,6,2,4,2025-02-28,2025-02-14 18:00:00.000000,136.0,123.0,초,0.0,11.0,11.0,31.0,2.4849066497880004,0.4,0.6566548958105609,0.0357142857142857,42.276754418891365,고위험,105.9096104159217,군(농촌)
S020001644,부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,해운대중학교,사립,6,1,5,2024-12-12,2024-11-04 00:00:00.000000,239.0,201.0,중,0.0,3.0,3.0,705.0,1.3862943611198906,0.2,0.36633850182726724,0.31868131868131866,27.506752977882236,고위험,105.86812017194384,구(대도시)
S010001760,서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울신방학초등학교,공립,6,1,5,2025-02-28,2025-02-13 14:24:00.000000,137.0,123.0,초,0.0,9.0,9.0,277.0,2.302585092994046,0.2,0.6084750807294722,0.03846153846153849,30.73352381791874,고위험,105.84763276532729,구(대도시)
S020000769,부산광역시교육청,부산광역시동래교육지원청,부산광역시 금정구,금정중학교,사립,6,1,5,2025-02-28,2025-02-13 14:24:00.000000,137.0,123.0,중,0.0,9.0,9.0,274.0,2.302585092994046,0.2,0.6084750807294722,0.03846153846153849,30.73352381791874,고위험,105.702813263579,구(대도시)
S130001712,전북특별자치도교육청,전북특별자치도진안교육지원청,전북특별자치도 진안군,부귀중학교,공립,6,2,4,2025-02-25,2025-02-12 18:00:00.000000,138.0,126.0,중,0.0,9.0,9.0,38.0,2.302585092994046,0.4,0.6084750807294722,0.04120879120879123,40.78022711462204,고위험,105.66420314319954,군(농촌)
S010000471,서울특별시교육청,서울특별시교육청,서울특별시 성북구,성신여자고등학교,사립,6,1,5,2025-02-27,2025-01-26 00:00:00.000000,156.0,124.0,고,0.0,6.0,6.0,507.0,1.9459101490553132,0.2,0.5142210981219936,0.09065934065934067,28.51050502923458,고위험,105.65604600672862,구(대도시)
S160002665,경상남도교육청,하동교육지원청,경상남도 하동군,노량초등학교,공립,6,3,3,2025-02-06,2025-02-05 00:00:00.000000,146.0,145.0,초,0.0,7.0,7.0,13.0,2.0794415416798357,0.6000000000000001,0.5495077527409008,0.06318681318681318,49.20793166462556,고위험,105.60652172319183,군(농촌)
S130000474,전북특별자치도교육청,전북특별자치도고창교육지원청,전북특별자치도 고창군,신림중학교,공립,6,3,3,2025-02-21,2025-02-12 16:00:00.000000,138.0,130.0,중,0.0,5.0,5.0,18.0,1.791759469228055,0.6000000000000001,0.47348564489692724,0.04120879120879123,46.32557573214805,고위험,105.56457251584536,군(농촌)
S160002368,경상남도교육청,창원교육지원청,경상남도 창원시 성산구,웅남중학교,공립,6,1,5,2025-02-26,2025-02-07 14:24:00.000000,143.0,125.0,중,0.0,6.0,6.0,606.0,1.9459101490553132,0.2,0.5142210981219936,0.05494505494505497,27.90336217209172,고위험,105.56368421243454,구(대도시)
S130001311,전북특별자치도교육청,전북특별자치도임실교육지원청,전북특별자치도 임실군,관촌초등학교,공립,6,1,5,2025-02-21,2025-01-06 00:00:00.000000,176.0,130.0,초,0.0,16.0,16.0,68.0,2.833213344056216,0.2,0.7486975067691372,0.14560439560439564,37.182292448656256,고위험,105.55491710939452,군(농촌)
S050000211,광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,경양초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,27.0,27.0,427.0,3.332204510175204,0.0,0.8805595999492608,0.0,29.05846679832561,고위험,105.52418819185569,구(대도시)
S010002355,서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,용강중학교,공립,6,1,5,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,중,0.0,6.0,6.0,801.0,1.9459101490553132,0.2,0.5142210981219936,0.0,26.969296238025787,고위험,105.29283510316279,구(대도시)
S090005030,경기도교육청,경기도파주교육지원청,경기도 파주시,금향초등학교,공립,6,1,5,2025-02-27,2025-02-05 19:12:00.000000,145.0,124.0,초,0.0,7.0,7.0,404.0,2.0794415416798357,0.2,0.5495077527409008,0.06043956043956045,29.161228367922256,고위험,105.19781975897124,시(중소도시)
S130001636,전북특별자치도교육청,전북특별자치도정읍교육지원청,전북특별자치도 정읍시,이평초등학교,공립,6,2,4,2025-02-26,2025-01-14 18:00:00.000000,167.0,125.0,초,0.0,10.0,10.0,27.0,2.3978952727983707,0.4,0.6336614981727328,0.1208791208791209,42.96577449464524,고위험,105.14404012740978,시(중소도시)
S120002625,충청남도교육청,충청남도아산교육지원청,충청남도 아산시,온양풍기초등학교,공립,6,0,6,2025-02-21,2024-11-23 16:00:00.000000,219.0,130.0,초,0.0,11.0,11.0,1046.0,2.4849066497880004,0.0,0.6566548958105609,0.2637362637362638,26.153128045264996,고위험,105.13418030108488,시(중소도시)
S160001856,경상남도교육청,의령교육지원청,경상남도 의령군,가례초등학교,공립,6,2,4,2025-02-19,2025-02-10 00:00:00.000000,141.0,132.0,초,0.0,12.0,12.0,26.0,2.5649493574615367,0.4,0.6778067712229614,0.04945054945054944,43.20828279101707,고위험,105.05505308961325,군(농촌)
S090003031,경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,신성중학교,사립,6,0,6,2025-02-14,2025-02-07 20:00:00.000000,143.0,137.0,중,0.0,20.0,20.0,661.0,3.044522437723423,0.0,0.8045374921052872,0.05494505494505497,27.483803173540416,고위험,105.01170893581008,구(대도시)
S010000603,서울특별시교육청,서울특별시교육청,서울특별시 종로구,경기상업고등학교,공립,6,1,5,2025-02-24,2025-02-12 09:36:00.000000,138.0,127.0,고,0.0,7.0,7.0,437.0,2.0794415416798357,0.2,0.5495077527409008,0.04120879120879123,28.83430529099918,고위험,104.9993762115449,구(대도시)
S090000640,경기도교육청,경기도군포의왕교육지원청,경기도 군포시,수리고등학교,공립,6,1,5,2024-12-06,2024-12-06 00:00:00.000000,207.0,207.0,고,0.0,3.0,3.0,1080.0,1.3862943611198906,0.2,0.36633850182726724,0.23076923076923084,26.012247483376743,고위험,104.92887225591744,군(농촌)
S100002147,강원특별자치도교육청,강원특별자치도홍천교육지원청,강원특별자치도 홍천군,내면중학교,공립,6,2,4,2024-12-19,2024-11-14 18:00:00.000000,228.0,194.0,중,0.0,8.0,8.0,23.0,2.1972245773362196,0.4,0.5806327879665873,0.28846153846153844,44.06472815674354,고위험,104.8833613216469,군(농촌)
S170000447,제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,삼성초등학교,공립,6,0,6,2025-02-28,2025-02-16 20:00:00.000000,134.0,123.0,초,0.0,22.0,22.0,578.0,3.1354942159291497,0.0,0.8285774549523742,0.030219780219780223,27.856792277164615,고위험,104.81615515549528,시(중소도시)
S160001950,경상남도교육청,진주교육지원청,경상남도 진주시,지수중학교,공립,6,2,4,2025-02-19,2025-02-11 12:00:00.000000,139.0,132.0,중,0.0,29.0,29.0,11.0,3.4011973816621555,0.4,0.8987914747127659,0.043956043956043966,50.407371412774026,고위험,104.80606130399694,시(중소도시)
S090007327,경기도교육청,경기도광주하남교육지원청,경기도 하남시,감일초등학교,공립,6,0,6,2025-02-26,2025-02-12 00:00:00.000000,139.0,125.0,초,0.0,18.0,18.0,924.0,2.9444389791664403,0.0,0.7780897005728757,0.043956043956043966,26.42421286615765,고위험,104.80217340324754,시(중소도시)
S130000569,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,회현중학교,공립,6,1,5,2025-02-28,2025-01-26 14:24:00.000000,155.0,123.0,중,0.0,9.0,9.0,207.0,2.302585092994046,0.2,0.6084750807294722,0.08791208791208793,31.57418315857808,고위험,104.76513946987664,군(농촌)
S030000831,대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,경일중학교,공립,6,1,5,2025-02-24,2025-02-12 04:48:00.000000,138.0,127.0,중,0.0,12.0,12.0,146.0,2.5649493574615367,0.2,0.6778067712229614,0.04120879120879123,33.068172900907186,고위험,104.73739725749321,구(대도시)
S150002063,경상북도교육청,경상북도상주교육지원청,경상북도 상주시,백원초등학교,공립,6,2,4,2025-02-25,2025-02-16 06:00:00.000000,134.0,126.0,초,0.0,6.0,6.0,61.0,1.9459101490553132,0.4,0.5142210981219936,0.030219780219780223,37.483032501762054,고위험,104.6673084551133,시(중소도시)
S140002262,전라남도교육청,전라남도화순교육지원청,전라남도 화순군,화순북면중학교,공립,6,2,4,2025-02-24,2025-01-20 12:00:00.000000,161.0,127.0,중,0.0,18.0,18.0,15.0,2.9444389791664403,0.4,0.7780897005728757,0.10439560439560441,47.45168539363018,고위험,104.58920798680256,군(농촌)
S160003427,경상남도교육청,김해교육지원청,경상남도 김해시,율하초등학교,공립,6,0,6,2025-02-14,2025-02-01 20:00:00.000000,149.0,137.0,초,0.0,16.0,16.0,1079.0,2.833213344056216,0.0,0.7486975067691372,0.07142857142857145,25.92130343766724,고위험,104.5516010586726,시(중소도시)
S010001585,서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울노량진초등학교,공립,6,1,5,2025-02-20,2025-02-20 00:00:00.000000,131.0,131.0,초,0.0,12.0,12.0,155.0,2.5649493574615367,0.2,0.6778067712229614,0.02197802197802201,32.741249823984106,고위험,104.54689019383234,구(대도시)
S020001239,부산광역시교육청,부산광역시북부교육지원청,부산광역시 북구,구남초등학교,공립,6,1,5,2024-12-30,2024-12-17 04:48:00.000000,195.0,183.0,초,0.0,5.0,5.0,402.0,1.791759469228055,0.2,0.47348564489692724,0.19780219780219788,28.987663644235965,고위험,104.50937001240511,구(대도시)
S010002309,서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,서울숭덕초등학교,공립,6,1,5,2025-02-25,2025-02-11 09:36:00.000000,139.0,126.0,초,0.0,5.0,5.0,915.0,1.791759469228055,0.2,0.47348564489692724,0.043956043956043966,26.37227902885135,고위험,104.48421291471173,구(대도시)
S150003473,경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,장곡초등학교,공립,6,1,5,2025-02-21,2025-02-06 09:36:00.000000,144.0,130.0,초,0.0,6.0,6.0,539.0,1.9459101490553132,0.2,0.5142210981219936,0.05769230769230771,27.950065468795017,고위험,104.32064994237396,군(농촌)
