정보공시 학교코드,행정표준코드,도로명주소,시도명
S010000444,7010171,서울특별시 종로구 필운대로1길 34,서울특별시
S010000445,7010172,서울특별시 양천구 신정로13길 16,서울특별시
S010000446,7010173,서울특별시 송파구 양재대로 1278,서울특별시
S010000447,7010174,서울특별시 용산구 신흥로3가길 66,서울특별시
S010000448,7010081,서울특별시 관악구 신림로 41,서울특별시
S010000449,7010082,서울특별시 노원구 노해로 432,서울특별시
S010000450,7010178,서울특별시 종로구 홍지문2길 20,서울특별시
S010000451,7010593,서울특별시 노원구 덕릉로 553,서울특별시
S010000452,7010179,서울특별시 서초구 명달로 45,서울특별시
S010000453,7010181,서울특별시 강동구 천호대로219길 61,서울특별시
S010000454,7010182,서울특별시 노원구 한글비석로5길 18,서울특별시
S010000455,7010183,서울특별시 서초구 동광로12길 84,서울특별시
S010000456,7010083,서울특별시 서초구 효령로 197,서울특별시
S010000458,7010185,서울특별시 관악구 남부순환로247길 26,서울특별시
S010000459,7010186,서울특별시 강남구 광평로51길 36,서울특별시
S010000460,7010085,서울특별시 마포구 백범로25길 34,서울특별시
S010000461,7010086,서울특별시 송파구 강동대로 232,서울특별시
S010000463,7010087,서울특별시 서초구 반포대로27길 29,서울특별시
S010000464,7010088,서울특별시 성북구 한천로70길 30,서울특별시
S010000465,7010189,서울특별시 도봉구 시루봉로 53,서울특별시
S010000466,7010190,서울특별시 은평구 갈현로29길 27,서울특별시
S010000467,7010191,서울특별시 은평구 서오릉로20길 19,서울특별시
S010000468,7010193,서울특별시 동작구 대방동길 74,서울특별시
S010000469,7010089,서울특별시 중구 퇴계로90길 17,서울특별시
S010000470,7010194,서울특별시 관악구 남부순환로156길 39,서울특별시
S010000471,7010195,서울특별시 성북구 동소문로26가길 80,서울특별시
S010000472,7010196,서울특별시 용산구 원효로19길 49,서울특별시
S010000473,7010197,서울특별시 서초구 신반포로 56-7,서울특별시
S010000474,7010198,서울특별시 서초구 신반포로 56-7,서울특별시
S010000475,7010199,서울특별시 중랑구 양원역로 50,서울특별시
S010000476,7010200,서울특별시 중랑구 양원역로 67,서울특별시
S010000477,7010090,서울특별시 동작구 여의대방로10길 73,서울특별시
S010000478,7010559,서울특별시 노원구 동일로245길 143,서울특별시
S010000479,7010201,서울특별시 강남구 남부순환로 2807,서울특별시
S010000480,7010202,서울특별시 마포구 숭문길 99,서울특별시
S010000481,7010203,서울특별시 은평구 은평터널로7길 6,서울특별시
S010000482,7010204,서울특별시 동작구 여의대방로36길 79,서울특별시
S010000483,7010205,서울특별시 용산구 청파로 263,서울특별시
S010000484,7010092,서울특별시 관악구 문성로 119,서울특별시
S010000485,7010093,서울특별시 양천구 안양천로 739,서울특별시
S010000486,7010206,서울특별시 강북구 솔매로49길 20,서울특별시
S010000487,7010094,서울특별시 서초구 남부순환로346길 9,서울특별시
S010000488,7010208,서울특별시 양천구 안양천로 1039,서울특별시
S010000489,7010209,서울특별시 양천구 신정로14길 13,서울특별시
S010000490,7010744,서울특별시 양천구 목동동로2길 68,서울특별시
S010000492,7010096,서울특별시 영등포구 국제금융로7길 37,서울특별시
S010000493,7010097,서울특별시 영등포구 국제금융로7가길 13,서울특별시
S010000494,7010594,서울특별시 노원구 월계로45가길 9,서울특별시
S010000495,7010212,서울특별시 강남구 선릉로 742,서울특별시
S010000496,7010712,서울특별시 송파구 석촌호수로 93,서울특별시
S010000497,7010098,서울특별시 동작구 등용로8길 5,서울특별시
S010000498,7010099,서울특별시 영등포구 영등포로62길 13,서울특별시
S010000499,7010214,서울특별시 관악구 청룡16길 25,서울특별시
S010000500,7010795,서울특별시 양천구 목동로11길 46,서울특별시
S010000502,7010215,서울특별시 노원구 중계로16나길 13,서울특별시
S010000503,7010216,서울특별시 강서구 등촌로51가길 26,서울특별시
S010000504,7010217,서울특별시 송파구 올림픽로 565,서울특별시
S010000505,7010218,서울특별시 강북구 도봉로13가길 19,서울특별시
S010000506,7010219,서울특별시 은평구 연서로 117,서울특별시
S010000507,7010101,서울특별시 송파구 중대로 247,서울특별시
S010000508,7010544,서울특별시 구로구 오리로21길 2,서울특별시
S010000509,7010220,서울특별시 용산구 보광로7길 17,서울특별시
S010000510,7010221,서울특별시 성북구 고려대로17가길 46,서울특별시
S010000511,7010103,서울특별시 용산구 두텁바위로 60,서울특별시
S010000512,7010222,서울특별시 노원구 동일로 1461,서울특별시
S010000513,7010223,서울특별시 구로구 부일로 917,서울특별시
S010000514,7010226,서울특별시 강남구 남부순환로359길 36,서울특별시
S010000515,7010962,서울특별시 은평구 진관2로 57-57,서울특별시
S010000516,7010227,서울특별시 중구 정동길,서울특별시
S010000517,7010547,서울특별시 서대문구 성산로 560,서울특별시
S010000518,7010231,서울특별시 서대문구 경기대로 65,서울특별시
S010000519,7010104,서울특별시 관악구 인헌9길 74,서울특별시
S010000521,7010105,서울특별시 광진구 뚝섬로37길 28,서울특별시
S010000522,7010106,서울특별시 송파구 잠실로 24,서울특별시
S010000523,7010107,서울특별시 송파구 올림픽로33길 71,서울특별시
S010000524,7010232,서울특별시 송파구 송파대로38길 8,서울특별시
S010000525,7010233,서울특별시 중구 동호로15길 93,서울특별시
S010000526,7010234,서울특별시 영등포구 영등포로64길 26,서울특별시
S010000527,7010235,서울특별시 노원구 덕릉로82길 64,서울특별시
S010000528,7010236,서울특별시 송파구 올림픽로4길 16,서울특별시
S010000529,7010237,서울특별시 도봉구 노해로49길 69,서울특별시
S010000530,7010108,서울특별시 용산구 이촌로84길 34,서울특별시
S010000531,7010238,서울특별시 강남구 일원로 7,서울특별시
S010000532,7010239,서울특별시 강남구 일원로14길 22,서울특별시
S010000533,7010240,서울특별시 종로구 창덕궁길 164,서울특별시
S010000534,7010241,서울특별시 강남구 선릉로 207,서울특별시
S010000535,7010243,서울특별시 서대문구 북아현로11가길 7,서울특별시
S010000536,7010109,서울특별시 중랑구 봉화산로27길 62,서울특별시
S010000537,7010244,서울특별시 양천구 목동로 170,서울특별시
S010000538,7010245,서울특별시 강남구 선릉로85길 27,서울특별시
S010000539,7010110,서울특별시 송파구 양재대로 1240,서울특별시
S010000540,7010562,서울특별시 도봉구 노해로62길 7,서울특별시
S010000541,7010246,서울특별시 강북구 월계로 61,서울특별시
S010000543,7010113,서울특별시 동대문구 왕산로 303,서울특별시
S010000544,7010247,서울특별시 노원구 한글비석로 506,서울특별시
S010000545,7010552,서울특별시 노원구 한글비석로 506,서울특별시
S010000546,7010248,서울특별시 은평구 가좌로5길 5,서울특별시
S010000547,7010114,서울특별시 중랑구 신내로23길 36,서울특별시
S010000548,7011457,서울특별시 강남구 자곡로 152,서울특별시
S010000549,7010250,서울특별시 양천구 목동서로 15,서울특별시
S010000550,7010828,서울특별시 영등포구 선유로55길 22,서울특별시
S010000551,7010251,서울특별시 강서구 등촌로13길 110,서울특별시
S010000552,7010252,서울특별시 노원구 화랑로 815,서울특별시
S010000554,7010253,서울특별시 강서구 양천로11길 47,서울특별시
S010000555,7010254,서울특별시 서대문구 북아현로1길 24,서울특별시
S010000556,7010255,서울특별시 성북구 삼선교로16길 117,서울특별시
S010000557,7010793,서울특별시 성동구 마조로 42,서울특별시
S010000558,7010258,서울특별시 강동구 동남로 832,서울특별시
S010000559,7010260,서울특별시 강남구 압구정로 127,서울특별시
S010000560,7010261,서울특별시 노원구 노원로16길 2,서울특별시
S010000561,7010262,서울특별시 중랑구 봉우재로58길 39,서울특별시
S010000562,7010116,서울특별시 강북구 인수봉로 127,서울특별시
S010000563,7010263,서울특별시 성북구 성북로14가길 23,서울특별시
S010000564,7010264,서울특별시 마포구 성미산로 51,서울특별시
S010000565,7010265,서울특별시 강서구 강서로45길 69,서울특별시
S010000566,7010266,서울특별시 중구 환일길 47,서울특별시
S010000567,7010267,서울특별시 동대문구 한천로 247,서울특별시
S010000568,7010268,서울특별시 강남구 역삼로 541,서울특별시
S010000569,7010084,서울특별시 종로구 혜화로 63,서울특별시
S010000570,7010115,서울특별시 서대문구 통일로 279-79,서울특별시
S010000571,7010143,서울특별시 광진구 용마산로22길 26,서울특별시
S010000572,7010145,서울특별시 성북구 서경로 116,서울특별시
S010000573,7010160,서울특별시 강서구 강서로47길 34-10,서울특별시
S010000574,7010188,서울특별시 도봉구 덕릉로66길 22,서울특별시
S010000575,7010230,서울특별시 중구 통일로4길 30,서울특별시
S010000576,7010259,서울특별시 강동구 동남로 832,서울특별시
S010000577,7010738,서울특별시 강남구 광평로20길 63,서울특별시
S010000578,7011585,서울특별시 강서구 방화대로47길 9,서울특별시
S010000579,7010271,서울특별시 노원구 공릉로 264,서울특별시
S010000580,7011505,서울특별시 노원구 광운로1길 24,서울특별시
S010000581,7011489,서울특별시 강남구 도곡로64길 21,서울특별시
S010000582,7010317,서울특별시 구로구 서해안로21길 5-12,서울특별시
S010000583,7010741,서울특별시 마포구 백범로 139,서울특별시
S010000584,7010965,서울특별시 강서구 허준로 50,서울특별시
S010000585,7010836,서울특별시 성동구 동호로5길 131,서울특별시
S010000586,7010916,서울특별시 강동구 천호대로219길 61,서울특별시
S010000587,7010591,서울특별시 노원구 덕릉로82길 54,서울특별시
S010000588,7010278,서울특별시 동작구 대방동1길 46,서울특별시
S010000589,7010572,서울특별시 용산구 회나무로12길 27,서울특별시
S010000590,7011180,서울특별시 성북구 종암로 196,서울특별시
S010000591,7010737,서울특별시 중구 다산로 290,서울특별시
S010000593,7011498,서울특별시 송파구 양산로 21,서울특별시
S010000594,7010346,서울특별시 강남구 개포로 410,서울특별시
S010000595,7011316,서울특별시 은평구 은평로6길 16,서울특별시
S010000596,7010356,서울특별시 강서구 허준로5길 15,서울특별시
S010000597,7011495,서울특별시 용산구 서빙고로 24,서울특별시
S010000598,7010365,서울특별시 구로구 경인로 8,서울특별시
S010000599,7010960,서울특별시 노원구 섬밭로 299,서울특별시
S010000600,7011493,서울특별시 노원구 초안산로 12,서울특별시
S010000601,7011650,서울특별시 중구 을지로 299,서울특별시
S010000602,7011575,서울특별시 동대문구 겸재로 21,서울특별시
S010000603,7010272,서울특별시 종로구 자하문로 136,서울특별시
S010000604,7011486,서울특별시 중구 만리재로37길 30,서울특별시
S010000605,7011539,서울특별시 성북구 성북로8길 71,서울특별시
S010000606,7011213,서울특별시 강동구 동남로 964,서울특별시
S010000607,7010340,서울특별시 관악구 관악로 85,서울특별시
S010000608,7011508,서울특별시 은평구 갈현로29길 27,서울특별시
