sido_key,sgg_key,match_key,학교수,위험도_평균,위험도_최대,고위험_학교수,미관리_평균,환경위험_평균,학생수_합
충청남도,금산군,충청남도|금산군,29,15.973276394569485,46.85989010989012,1,0.9655172413793104,0.7241379310344828,3433.0
충청남도,논산시,충청남도|논산시,58,15.337950709689395,39.78084901641365,10,0.7413793103448276,2.2241379310344827,10338.0
충청남도,당진시,충청남도|당진시,54,13.656220585327699,44.5550903093845,8,0.6851851851851852,1.5925925925925926,17092.0
충청남도,보령시,충청남도|보령시,47,14.924834167049687,40.18835453036992,8,0.7446808510638298,2.106382978723404,7112.0
충청남도,부여군,충청남도|부여군,38,16.05416149546133,44.32967766407258,6,0.868421052631579,2.0526315789473686,3724.0
충청남도,서산시,충청남도|서산시,54,12.42316277578203,50.71491495047958,4,0.7407407407407407,1.1666666666666667,18573.0
충청남도,서천군,충청남도|서천군,32,16.90903852828907,49.039597481542266,5,0.90625,1.6875,3243.0
충청남도,아산시,충청남도|아산시,76,13.095149580266607,43.36340803441573,12,0.5,2.1052631578947367,42555.0
충청남도,예산군,충청남도|예산군,41,13.259915320063792,35.078181549310806,3,0.7560975609756098,0.8048780487804879,6646.0
충청남도,천안시동남구,충청남도|천안시동남구,66,12.701172459244853,46.38462271901764,12,0.5606060606060606,1.7121212121212122,31152.0
충청남도,천안시서북구,충청남도|천안시서북구,63,9.469689196251755,49.25286807116698,8,0.31746031746031744,1.4603174603174602,43346.0
충청남도,청양군,충청남도|청양군,17,15.835929439702765,47.33854865850821,2,0.8823529411764706,2.3529411764705883,1708.0
충청남도,태안군,충청남도|태안군,32,13.96586380137098,39.90813475015013,6,0.75,1.34375,3768.0
충청남도,홍성군,충청남도|홍성군,39,14.51563857881475,31.153853488248405,8,0.6923076923076923,1.9743589743589745,9698.0
충청북도,괴산군,충청북도|괴산군,23,20.154581983291553,34.53099045199814,2,1.391304347826087,1.0869565217391304,1675.0
충청북도,단양군,충청북도|단양군,20,14.048644871298086,33.7237859449152,2,0.65,1.8,1648.0
충청북도,보은군,충청북도|보은군,23,15.556703940746686,40.00077067177837,1,1.0,0.6956521739130435,1942.0
충청북도,영동군,충청북도|영동군,26,17.94808473260551,36.23139846696311,1,1.3076923076923077,0.5769230769230769,2794.0
충청북도,옥천군,충청북도|옥천군,21,20.784583526887587,47.71703296703297,2,1.3333333333333333,2.9523809523809526,3434.0
충청북도,음성군,충청북도|음성군,31,19.438728287305203,44.05147969361664,5,1.2258064516129032,1.6451612903225807,6141.0
충청북도,제천시,충청북도|제천시,43,13.693595480818827,36.19906067018993,3,0.813953488372093,0.9302325581395349,10934.0
충청북도,증평군,충청북도|증평군,10,9.5886503093197,20.88736263736264,1,0.7,0.4,3669.0
충청북도,진천군,충청북도|진천군,27,11.318630615527224,38.692944262903815,3,0.48148148148148145,1.5925925925925926,9909.0
충청북도,청주시상당구,충청북도|청주시상당구,48,14.53466863056173,44.829048427878725,8,0.6041666666666666,2.0833333333333335,22593.0
충청북도,청주시서원구,충청북도|청주시서원구,40,10.559022599208069,35.52959787842816,6,0.425,1.425,18089.0
충청북도,청주시청원구,충청북도|청주시청원구,42,10.24014084408953,40.90533493420568,5,0.40476190476190477,1.5,22429.0
충청북도,청주시흥덕구,충청북도|청주시흥덕구,52,7.842886706940877,35.29608139491168,7,0.23076923076923078,1.3269230769230769,30404.0
충청북도,충주시,충청북도|충주시,66,16.06154970413186,49.2452799851388,6,1.0303030303030303,1.5151515151515151,18593.0
